"","X","artist_name","track_name","acousticness","danceability","liveness","loudness","speechiness"
"3097",3097,"Eminem","Evil Twin - Skit",0.0707,0.593,0.605,-5.844,0.671
"3098",3098,"Eminem","Bad Guy",0.0596,0.5,0.25,-4.014,0.519
"3099",3099,"Eminem","Parking Lot (skit)",0.485,0.423,0.734,-9.847,0.288
"3100",3100,"Eminem","Rhyme Or Reason",0.128,0.844,0.0544,-3.732,0.263
"3101",3101,"Eminem","So Much Better",0.219,0.719,0.613,-3.666,0.251
"3102",3102,"Eminem","Survival",0.00374,0.442,0.124,-3.254,0.246
"3103",3103,"Eminem","Legacy",0.242,0.679,0.188,-4.126,0.46
"3104",3104,"Eminem","*******",0.459,0.527,0.67,-2.357,0.359
"3105",3105,"Eminem","Berzerk",0.0226,0.733,0.229,-4.565,0.333
"3106",3106,"Eminem","Rap God",0.396,0.698,0.765,-2.674,0.327
"3107",3107,"Eminem","Brainless",0.194,0.705,0.309,-1.429,0.374
"3108",3108,"Eminem","Stronger Than I Was",0.108,0.776,0.343,-5.058,0.0973
"3109",3109,"Eminem","The Monster",0.0401,0.78,0.115,-3.815,0.0684
"3110",3110,"Eminem","So Far...",0.246,0.871,0.295,-3.667,0.36
"3111",3111,"Eminem","Love Game",0.374,0.766,0.555,-2.494,0.192
"3112",3112,"Eminem","Headlights",0.154,0.686,0.809,-4.031,0.157
"3113",3113,"Eminem","Evil Twin",0.0538,0.647,0.0995,-4.789,0.356
"3114",3114,"Eminem","Baby",0.586,0.795,0.103,-4.843,0.335
"3115",3115,"Eminem","Desperation",0.19,0.71,0.0681,-2.398,0.256
"3116",3116,"Eminem","Groundhog Day",0.323,0.739,0.631,-1.404,0.233
"3117",3117,"Eminem","Beautiful Pain",0.0647,0.686,0.102,-4.564,0.457
"3118",3118,"Eminem","Wicked Ways",0.0576,0.708,0.488,-6.527,0.364
"3119",3119,"Eminem","Bad Guy",0.0596,0.5,0.25,-4.014,0.519
"3120",3120,"Eminem","Parking Lot (skit)",0.485,0.423,0.734,-9.847,0.288
"3121",3121,"Eminem","Rhyme Or Reason",0.128,0.844,0.0544,-3.732,0.263
"3122",3122,"Eminem","So Much Better",0.219,0.719,0.613,-3.666,0.251
"3123",3123,"Eminem","Survival",0.00374,0.442,0.124,-3.254,0.246
"3124",3124,"Eminem","Legacy",0.242,0.679,0.188,-4.126,0.46
"3125",3125,"Eminem","*******",0.459,0.527,0.67,-2.357,0.359
"3126",3126,"Eminem","Berzerk",0.0226,0.733,0.229,-4.565,0.333
"3127",3127,"Eminem","Rap God",0.396,0.698,0.765,-2.674,0.327
"3128",3128,"Eminem","Brainless",0.194,0.705,0.309,-1.429,0.374
"3129",3129,"Eminem","Stronger Than I Was",0.108,0.776,0.343,-5.058,0.0973
"3130",3130,"Eminem","The Monster",0.0401,0.78,0.115,-3.815,0.0684
"3131",3131,"Eminem","So Far...",0.246,0.871,0.295,-3.667,0.36
"3132",3132,"Eminem","Love Game",0.374,0.766,0.555,-2.494,0.192
"3133",3133,"Eminem","Headlights",0.154,0.686,0.809,-4.031,0.157
"3134",3134,"Eminem","Evil Twin",0.079,0.58,0.354,-5.416,0.62
"3135",3135,"Eminem","Bad Guy",0.064,0.612,0.257,-3.648,0.448
"3136",3136,"Eminem","Parking Lot - Skit",0.528,0.425,0.785,-8.808,0.366
"3137",3137,"Eminem","Rhyme Or Reason",0.129,0.845,0.0552,-3.814,0.241
"3138",3138,"Eminem","So Much Better",0.252,0.719,0.628,-1.366,0.25
"3139",3139,"Eminem","Survival",0.0038,0.459,0.126,-2.978,0.21
"3140",3140,"Eminem","Legacy",0.276,0.664,0.197,-3.711,0.474
"3141",3141,"Eminem","Asshole",0.471,0.534,0.782,-2.316,0.349
"3142",3142,"Eminem","Berzerk",0.0217,0.739,0.26,-4.059,0.333
"3143",3143,"Eminem","Rap God",0.397,0.708,0.799,-2.66,0.314
"3144",3144,"Eminem","Brainless",0.186,0.7,0.323,-1.449,0.385
"3145",3145,"Eminem","Stronger Than I Was",0.121,0.781,0.148,-5.426,0.107
"3146",3146,"Eminem","The Monster",0.0525,0.781,0.12,-3.68,0.0715
"3147",3147,"Eminem","So Far...",0.202,0.852,0.223,-3.497,0.365
"3148",3148,"Eminem","Love Game",0.359,0.766,0.585,-2.546,0.18
"3149",3149,"Eminem","Headlights",0.152,0.688,0.803,-3.683,0.158
"3150",3150,"Eminem","Evil Twin",0.0529,0.648,0.0834,-4.762,0.363
"3151",3151,"Eminem","Baby",0.581,0.777,0.108,-5.066,0.343
"3152",3152,"Eminem","Desperation",0.176,0.709,0.065,-2.449,0.248
"3153",3153,"Eminem","Groundhog Day",0.322,0.732,0.71,-1.865,0.24
"3154",3154,"Eminem","Beautiful Pain",0.0616,0.685,0.154,-4.494,0.459
"3155",3155,"Eminem","Wicked Ways",0.0497,0.714,0.58,-6.769,0.401
"3156",3156,"Eminem","Bad Guy",0.064,0.612,0.257,-3.648,0.448
"3157",3157,"Eminem","Parking Lot - Skit",0.528,0.425,0.785,-8.808,0.366
"3158",3158,"Eminem","Rhyme Or Reason",0.129,0.845,0.0552,-3.814,0.241
"3159",3159,"Eminem","So Much Better",0.252,0.719,0.628,-1.366,0.25
"3160",3160,"Eminem","Survival",0.0038,0.459,0.126,-2.978,0.21
"3161",3161,"Eminem","Legacy",0.276,0.664,0.197,-3.711,0.474
"3162",3162,"Eminem","Asshole",0.471,0.534,0.782,-2.316,0.349
"3163",3163,"Eminem","Berzerk",0.0217,0.739,0.26,-4.059,0.333
"3164",3164,"Eminem","Rap God",0.397,0.708,0.799,-2.66,0.314
"3165",3165,"Eminem","Brainless",0.186,0.7,0.323,-1.449,0.385
"3166",3166,"Eminem","Stronger Than I Was",0.121,0.781,0.148,-5.426,0.107
"3167",3167,"Eminem","The Monster",0.0525,0.781,0.12,-3.68,0.0715
"3168",3168,"Eminem","So Far...",0.202,0.852,0.223,-3.497,0.365
"3169",3169,"Eminem","Love Game",0.359,0.766,0.585,-2.546,0.18
"3170",3170,"Eminem","Headlights",0.152,0.688,0.803,-3.683,0.158
"3171",3171,"Eminem","Evil Twin - Skit",0.0707,0.593,0.605,-5.844,0.671
"3172",3172,"Eminem","Bad Guy",0.0596,0.5,0.25,-4.014,0.519
"3173",3173,"Eminem","Parking Lot (skit)",0.485,0.423,0.734,-9.847,0.288
"3174",3174,"Eminem","Rhyme Or Reason",0.128,0.844,0.0544,-3.732,0.263
"3175",3175,"Eminem","So Much Better",0.219,0.719,0.613,-3.666,0.251
"3176",3176,"Eminem","Survival",0.00374,0.442,0.124,-3.254,0.246
"3177",3177,"Eminem","Legacy",0.242,0.679,0.188,-4.126,0.46
"3178",3178,"Eminem","*******",0.459,0.527,0.67,-2.357,0.359
"3179",3179,"Eminem","Berzerk",0.0226,0.733,0.229,-4.565,0.333
"3180",3180,"Eminem","Rap God",0.396,0.698,0.765,-2.674,0.327
"3181",3181,"Eminem","Brainless",0.194,0.705,0.309,-1.429,0.374
"3182",3182,"Eminem","Stronger Than I Was",0.108,0.776,0.343,-5.058,0.0973
"3183",3183,"Eminem","The Monster",0.0401,0.78,0.115,-3.815,0.0684
"3184",3184,"Eminem","So Far...",0.246,0.871,0.295,-3.667,0.36
"3185",3185,"Eminem","Love Game",0.374,0.766,0.555,-2.494,0.192
"3186",3186,"Eminem","Headlights",0.154,0.686,0.809,-4.031,0.157
"3187",3187,"Eminem","Evil Twin",0.079,0.58,0.354,-5.416,0.62
"3188",3188,"Eminem","Cold Wind Blows",0.13,0.619,0.782,-0.517,0.416
"3189",3189,"Eminem","Talkin’ 2 Myself",0.0819,0.421,0.5,-2.16,0.415
"3190",3190,"Eminem","On Fire",0.101,0.724,0.415,-4.349,0.287
"3191",3191,"Eminem","Won't Back Down",0.0133,0.478,0.0533,-2.347,0.19
"3192",3192,"Eminem","W.T.P.",0.0319,0.77,0.348,-2.327,0.247
"3193",3193,"Eminem","Going Through Changes",0.0197,0.693,0.0594,-4.084,0.259
"3194",3194,"Eminem","Not Afraid",0.529,0.855,0.205,-1.19,0.264
"3195",3195,"Eminem","Seduction",0.124,0.628,0.652,-4.386,0.387
"3196",3196,"Eminem","No Love",0.119,0.522,0.177,-2.87,0.255
"3197",3197,"Eminem","Space Bound",0.0417,0.668,0.459,-3.474,0.117
"3198",3198,"Eminem","Cinderella Man",0.234,0.679,0.0821,-3.411,0.202
"3199",3199,"Eminem","25 To Life",0.239,0.701,0.194,-0.945,0.243
"3200",3200,"Eminem","So Bad",0.304,0.773,0.174,0.496,0.0882
"3201",3201,"Eminem","Almost Famous",0.0253,0.537,0.332,-1.498,0.295
"3202",3202,"Eminem","Love The Way You Lie",0.241,0.749,0.52,-5.034,0.227
"3203",3203,"Eminem","You’re Never Over",0.0193,0.691,0.0626,-1.616,0.198
"3204",3204,"Eminem","Untitled",0.34,0.857,0.161,-2.839,0.103
"3205",3205,"Eminem","Cold Wind Blows",0.137,0.606,0.741,-0.713,0.41
"3206",3206,"Eminem","Talkin’ 2 Myself",0.0819,0.454,0.45,-2.724,0.369
"3207",3207,"Eminem","On Fire",0.0885,0.69,0.378,-4.393,0.294
"3208",3208,"Eminem","Won't Back Down",0.0113,0.475,0.0484,-2.556,0.219
"3209",3209,"Eminem","W.T.P.",0.0305,0.554,0.346,-2.362,0.255
"3210",3210,"Eminem","Going Through Changes",0.0294,0.59,0.0519,-4.316,0.357
"3211",3211,"Eminem","Not Afraid",0.537,0.852,0.356,-1.206,0.275
"3212",3212,"Eminem","Seduction",0.115,0.432,0.528,-4.435,0.546
"3213",3213,"Eminem","No Love",0.107,0.514,0.14,-2.961,0.236
"3214",3214,"Eminem","Space Bound",0.04,0.663,0.436,-3.566,0.115
"3215",3215,"Eminem","Cinderella Man",0.207,0.643,0.0916,-3.538,0.206
"3216",3216,"Eminem","25 To Life",0.246,0.63,0.134,-0.847,0.25
"3217",3217,"Eminem","So Bad",0.331,0.774,0.247,0.487,0.0765
"3218",3218,"Eminem","Almost Famous",0.0186,0.509,0.327,-1.075,0.324
"3219",3219,"Eminem","Love The Way You Lie",0.224,0.747,0.515,-5.079,0.249
"3220",3220,"Eminem","You’re Never Over",0.0213,0.691,0.0645,-1.574,0.209
"3221",3221,"Eminem","Untitled",0.329,0.857,0.176,-3.526,0.101
"3222",3222,"Eminem","Cold Wind Blows",0.137,0.606,0.741,-0.713,0.41
"3223",3223,"Eminem","Talkin’ 2 Myself",0.0819,0.454,0.45,-2.724,0.369
"3224",3224,"Eminem","On Fire",0.0885,0.69,0.378,-4.393,0.294
"3225",3225,"Eminem","Won't Back Down",0.0113,0.475,0.0484,-2.556,0.219
"3226",3226,"Eminem","W.T.P.",0.0305,0.554,0.346,-2.362,0.255
"3227",3227,"Eminem","Going Through Changes",0.0294,0.59,0.0519,-4.316,0.357
"3228",3228,"Eminem","Not Afraid",0.537,0.852,0.356,-1.206,0.275
"3229",3229,"Eminem","Seduction",0.115,0.432,0.528,-4.435,0.546
"3230",3230,"Eminem","No Love",0.107,0.514,0.14,-2.961,0.236
"3231",3231,"Eminem","Space Bound",0.04,0.663,0.436,-3.566,0.115
"3232",3232,"Eminem","Cinderella Man",0.207,0.643,0.0916,-3.538,0.206
"3233",3233,"Eminem","25 To Life",0.246,0.63,0.134,-0.847,0.25
"3234",3234,"Eminem","So Bad",0.331,0.774,0.247,0.487,0.0765
"3235",3235,"Eminem","Almost Famous",0.0186,0.509,0.327,-1.075,0.324
"3236",3236,"Eminem","Love The Way You Lie",0.224,0.747,0.515,-5.079,0.249
"3237",3237,"Eminem","You’re Never Over",0.0213,0.691,0.0645,-1.574,0.209
"3238",3238,"Eminem","Untitled",0.329,0.857,0.176,-3.526,0.101
"3239",3239,"Eminem","Dr. West - Skit",0.406,0.494,0.606,-11.725,0.36
"3240",3240,"Eminem","3 a.m.",0.0603,0.75,0.0576,-2.601,0.397
"3241",3241,"Eminem","My Mom",0.295,0.812,0.106,-1.521,0.259
"3242",3242,"Eminem","Insane",0.251,0.876,0.321,-0.929,0.168
"3243",3243,"Eminem","Bagpipes From Baghdad",0.104,0.74,0.0853,-2.472,0.211
"3244",3244,"Eminem","Hello",0.149,0.862,0.551,-5.782,0.189
"3245",3245,"Eminem","Tonya - Skit",0.294,0.574,0.458,-4.41,0.332
"3246",3246,"Eminem","Same Song & Dance",0.127,0.808,0.36,-4.685,0.228
"3247",3247,"Eminem","We Made You",0.107,0.924,0.129,-1.203,0.0792
"3248",3248,"Eminem","Medicine Ball",0.105,0.776,0.212,-2.559,0.257
"3249",3249,"Eminem","Paul - Skit",0.955,0.82,0.762,-18.202,0.932
"3250",3250,"Eminem","Stay Wide Awake",0.196,0.747,0.258,-3.35,0.274
"3251",3251,"Eminem","Old Time's Sake",0.0606,0.775,0.33,-1.933,0.304
"3252",3252,"Eminem","Must Be The Ganja",0.322,0.728,0.244,0.161,0.297
"3253",3253,"Eminem","Mr. Mathers - Skit",0.179,0.426,0.702,-6.962,0.265
"3254",3254,"Eminem","Deja Vu",0.208,0.7,0.229,-1.88,0.208
"3255",3255,"Eminem","Beautiful",0.251,0.727,0.0726,-4.472,0.0706
"3256",3256,"Eminem","Crack A Bottle",0.0864,0.516,0.173,-2.571,0.186
"3257",3257,"Eminem","Steve Berman - Skit",0.587,0.762,0.881,-14.079,0.924
"3258",3258,"Eminem","Underground",0.126,0.632,0.568,-3.489,0.409
"3259",3259,"Eminem","Forever",0.249,0.457,0.182,-2.278,0.342
"3260",3260,"Eminem","Hell Breaks Loose",0.129,0.57,0.0949,-3.099,0.219
"3261",3261,"Eminem","Buffalo Bill",0.0208,0.549,0.237,-3.858,0.403
"3262",3262,"Eminem","Elevator",0.323,0.796,0.332,-3.911,0.318
"3263",3263,"Eminem","Taking My Ball",0.00517,0.69,0.184,-3.189,0.081
"3264",3264,"Eminem","Music Box",0.0131,0.635,0.187,-5.151,0.11
"3265",3265,"Eminem","Drop The Bomb On 'Em",0.0277,0.892,0.123,-4.048,0.215
"3266",3266,"Eminem","My Darling",0.319,0.511,0.265,-6.592,0.449
"3267",3267,"Eminem","Careful What You Wish For",0.141,0.634,0.326,-5.614,0.429
"3268",3268,"Eminem","Dr. West - Skit (Edited)",0.436,0.515,0.683,-11.582,0.359
"3269",3269,"Eminem","3 a.m. - Album Version (Edited)",0.0792,0.596,0.0639,-2.085,0.404
"3270",3270,"Eminem","My Mom - Album Version (Edited)",0.297,0.818,0.0774,-1.959,0.259
"3271",3271,"Eminem","Insane - Album Version (Edited)",0.194,0.875,0.194,-1.175,0.157
"3272",3272,"Eminem","Bagpipes From Baghdad - Album Version (Edited)",0.0758,0.745,0.103,-2.493,0.208
"3273",3273,"Eminem","Hello - Album Version (Edited)",0.144,0.863,0.317,-5.744,0.176
"3274",3274,"Eminem","Tonya - Skit (Edited)",0.222,0.591,0.545,-4.98,0.329
"3275",3275,"Eminem","Same Song & Dance - Album Version (Edited)",0.123,0.808,0.375,-4.639,0.267
"3276",3276,"Eminem","We Made You",0.104,0.925,0.118,-1.226,0.0778
"3277",3277,"Eminem","Medicine Ball - Album Version (Edited)",0.097,0.797,0.111,-2.606,0.249
"3278",3278,"Eminem","Paul - Skit (Edited)",0.919,0.605,0.785,-19.871,0.953
"3279",3279,"Eminem","Stay Wide Awake - Album Version (Edited)",0.184,0.765,0.235,-3.442,0.283
"3280",3280,"Eminem","Old Time's Sake - Album Version (Edited)",0.0435,0.791,0.295,-2.012,0.3
"3281",3281,"Eminem","Must Be The Ganja - Album Version (Edited)",0.348,0.807,0.231,-0.237,0.26
"3282",3282,"Eminem","Mr. Mathers - Skit",0.142,0.433,0.657,-6.967,0.228
"3283",3283,"Eminem","Deja Vu - Album Version (Edited)",0.203,0.669,0.169,-1.927,0.235
"3284",3284,"Eminem","Beautiful - Album Version (Edited)",0.237,0.732,0.0756,-4.436,0.0651
"3285",3285,"Eminem","Crack A Bottle - Album Version (Edited)",0.0808,0.534,0.182,-4.185,0.18
"3286",3286,"Eminem","Steve Berman - Skit (Edited)",0.612,0.755,0.866,-15.045,0.932
"3287",3287,"Eminem","Underground - Album Version (Edited)",0.108,0.846,0.577,-3.603,0.338
"3288",3288,"Eminem","Forever - Album Version (Edited)",0.217,0.465,0.3,-2.325,0.353
"3289",3289,"Eminem","Hell Breaks Loose - Album Version (Edited)",0.11,0.672,0.0887,-3.718,0.188
"3290",3290,"Eminem","Buffalo Bill - Album Version (Edited)",0.0188,0.546,0.19,-3.851,0.412
"3291",3291,"Eminem","Elevator - Album Version (Edited)",0.294,0.756,0.331,-4,0.342
"3292",3292,"Eminem","Taking My Ball - Album Version (Edited)",0.00407,0.695,0.188,-3.188,0.0815
"3293",3293,"Eminem","Music Box - Album Version (Edited)",0.0222,0.669,0.265,-4.078,0.0785
"3294",3294,"Eminem","Drop The Bomb On 'Em - Album Version (Edited)",0.0217,0.902,0.108,-4.682,0.217
"3295",3295,"Eminem","Dr. West - Skit",0.406,0.494,0.606,-11.725,0.36
"3296",3296,"Eminem","3 a.m.",0.0603,0.75,0.0576,-2.601,0.397
"3297",3297,"Eminem","My Mom",0.295,0.812,0.106,-1.521,0.259
"3298",3298,"Eminem","Insane",0.251,0.876,0.321,-0.929,0.168
"3299",3299,"Eminem","Bagpipes From Baghdad",0.104,0.74,0.0853,-2.472,0.211
"3300",3300,"Eminem","Hello",0.149,0.862,0.551,-5.782,0.189
"3301",3301,"Eminem","Tonya - Skit",0.296,0.573,0.442,-4.41,0.344
"3302",3302,"Eminem","Same Song & Dance",0.131,0.789,0.381,-4.702,0.268
"3303",3303,"Eminem","We Made You",0.107,0.924,0.129,-1.203,0.0792
"3304",3304,"Eminem","Medicine Ball",0.105,0.776,0.203,-2.559,0.257
"3305",3305,"Eminem","Paul - Skit",0.953,0.779,0.764,-18.333,0.935
"3306",3306,"Eminem","Stay Wide Awake",0.196,0.747,0.258,-3.35,0.274
"3307",3307,"Eminem","Old Time's Sake",0.0606,0.775,0.33,-1.933,0.304
"3308",3308,"Eminem","Must Be The Ganja",0.322,0.728,0.244,0.161,0.297
"3309",3309,"Eminem","Mr. Mathers - Skit",0.179,0.426,0.702,-6.962,0.265
"3310",3310,"Eminem","Deja Vu",0.208,0.7,0.229,-1.88,0.208
"3311",3311,"Eminem","Beautiful",0.251,0.727,0.0726,-4.472,0.0706
"3312",3312,"Eminem","Crack A Bottle",0.0864,0.516,0.173,-2.571,0.186
"3313",3313,"Eminem","Steve Berman - Skit",0.587,0.762,0.881,-14.079,0.924
"3314",3314,"Eminem","Underground",0.126,0.632,0.568,-3.489,0.409
"3315",3315,"Eminem","We Made You",0.0807,0.933,0.192,-1.372,0.0683
"3316",3316,"Eminem","Crack A Bottle - Single Version",0.0812,0.536,0.314,-4.305,0.192
"3317",3317,"Eminem","Dr. West - Skit",0.406,0.494,0.606,-11.725,0.36
"3318",3318,"Eminem","3 a.m.",0.0603,0.75,0.0576,-2.601,0.397
"3319",3319,"Eminem","My Mom",0.295,0.812,0.106,-1.521,0.259
"3320",3320,"Eminem","Insane",0.251,0.876,0.321,-0.929,0.168
"3321",3321,"Eminem","Bagpipes From Baghdad",0.104,0.74,0.0853,-2.472,0.211
"3322",3322,"Eminem","Hello",0.149,0.862,0.551,-5.782,0.189
"3323",3323,"Eminem","Tonya - Skit",0.294,0.574,0.458,-4.41,0.332
"3324",3324,"Eminem","Same Song & Dance",0.127,0.808,0.36,-4.685,0.228
"3325",3325,"Eminem","We Made You",0.107,0.924,0.129,-1.203,0.0792
"3326",3326,"Eminem","Medicine Ball",0.105,0.776,0.212,-2.559,0.257
"3327",3327,"Eminem","Paul - Skit",0.955,0.82,0.762,-18.202,0.932
"3328",3328,"Eminem","Stay Wide Awake",0.196,0.747,0.258,-3.35,0.274
"3329",3329,"Eminem","Old Time's Sake",0.0606,0.775,0.33,-1.933,0.304
"3330",3330,"Eminem","Must Be The Ganja",0.322,0.728,0.244,0.161,0.297
"3331",3331,"Eminem","Mr. Mathers - Skit",0.179,0.426,0.702,-6.962,0.265
"3332",3332,"Eminem","Deja Vu",0.208,0.7,0.229,-1.88,0.208
"3333",3333,"Eminem","Beautiful",0.251,0.727,0.0726,-4.472,0.0706
"3334",3334,"Eminem","Crack A Bottle",0.0864,0.516,0.173,-2.571,0.186
"3335",3335,"Eminem","Steve Berman - Skit",0.587,0.762,0.881,-14.079,0.924
"3336",3336,"Eminem","Underground",0.126,0.632,0.568,-3.489,0.409
"3337",3337,"Eminem","Dr. West - Skit (Edited)",0.436,0.515,0.683,-11.582,0.359
"3338",3338,"Eminem","3 a.m. - Album Version (Edited)",0.0792,0.596,0.0639,-2.085,0.404
"3339",3339,"Eminem","My Mom - Album Version (Edited)",0.297,0.818,0.0774,-1.959,0.259
